player_id,name,team,position,minutes,goals,assists,shots_total,shots_on,passes_total,accurate_passes,tackles,interceptions,fouls_committed,fouls_drawn,yellow_cards,red_cards,duels_won,duels_total,goals_per_90,assists_per_90,shots_accuracy,pass_accuracy_pct,duel_success_rate,defensive_contrib_per_90,discipline_index
19071,Emiliano Buendía,Aston Villa,M,330,2.0,1,8.0,2.0,127,102.0,12.0,1.0,11.0,6.0,2,0,24.0,66.0,0.545,0.273,0.25,80.315,36.364,3.545,1.295
19088,Dean Henderson,Crystal Palace,G,720,0.0,0,0.0,0.0,271,167.0,0.0,0.0,0.0,2.0,1,0,5.0,6.0,0.0,0.0,,61.624,83.333,0.0,0.125
19128,Jack Harrison,Leeds,F,197,0.0,0,4.0,1.0,85,66.0,4.0,4.0,0.0,4.0,0,0,12.0,17.0,0.0,0.0,0.25,77.647,70.588,3.655,0.0
19143,Sam Johnstone,Wolves,G,360,0.0,0,0.0,0.0,157,85.0,0.0,0.0,0.0,0.0,0,0,2.0,2.0,0.0,0.0,,54.14,100.0,0.0,0.0
19145,Tosin Adarabioyo,Chelsea,D,362,0.0,0,1.0,0.0,347,313.0,5.0,5.0,3.0,0.0,1,0,22.0,35.0,0.0,0.0,0.0,90.202,62.857,2.486,0.435
19163,Jacob Murphy,Newcastle,F,279,0.0,1,8.0,4.0,66,45.0,0.0,0.0,0.0,0.0,0,0,8.0,16.0,0.0,0.323,0.5,68.182,50.0,0.0,0.0
19163,Jacob Murphy,Newcastle,M,78,0.0,0,3.0,1.0,39,28.0,1.0,0.0,0.0,1.0,0,0,6.0,7.0,0.0,0.0,0.333,71.795,85.714,1.154,0.0
19170,Morgan Rogers,Aston Villa,M,712,1.0,2,6.0,5.0,203,148.0,5.0,4.0,7.0,8.0,0,0,28.0,85.0,0.126,0.253,0.833,72.906,32.941,1.138,0.221
19179,Tyrone Mings,Aston Villa,D,482,0.0,0,1.0,0.0,333,300.0,2.0,4.0,3.0,3.0,0,0,28.0,47.0,0.0,0.0,0.0,90.09,59.574,1.12,0.14
19182,Axel Tuanzebe,Burnley,D,180,0.0,0,0.0,0.0,76,63.0,3.0,1.0,1.0,0.0,0,0,6.0,17.0,0.0,0.0,,82.895,35.294,2.0,0.125
19187,Jack Grealish,Everton,M,557,1.0,4,6.0,5.0,222,190.0,11.0,4.0,4.0,26.0,2,0,50.0,93.0,0.162,0.646,0.833,85.586,53.763,2.424,0.485
19191,John McGinn,Aston Villa,M,641,1.0,0,6.0,2.0,242,203.0,8.0,6.0,11.0,12.0,1,0,28.0,68.0,0.14,0.0,0.333,83.884,41.176,1.966,0.527
19192,Jacob Ramsey,Newcastle,M,79,0.0,0,0.0,0.0,41,37.0,1.0,0.0,0.0,0.0,0,0,2.0,6.0,0.0,0.0,,90.244,33.333,1.139,0.0
19201,Jayden Bogle,Leeds,D,705,0.0,0,4.0,1.0,235,179.0,21.0,12.0,10.0,7.0,2,0,40.0,84.0,0.0,0.0,0.25,76.17,47.619,4.213,0.574
19220,Mason Mount,Manchester United,F,305,1.0,0,4.0,2.0,101,78.0,6.0,1.0,5.0,2.0,0,0,13.0,26.0,0.295,0.0,0.5,77.228,50.0,2.066,0.369
19220,Mason Mount,Manchester United,M,30,0.0,0,0.0,0.0,14,9.0,1.0,0.0,0.0,1.0,0,0,3.0,6.0,0.0,0.0,,64.286,50.0,3.0,0.0
19221,Harry Wilson,Fulham,F,67,0.0,0,1.0,1.0,25,17.0,1.0,0.0,1.0,0.0,0,0,2.0,5.0,0.0,0.0,1.0,68.0,40.0,1.343,0.336
19221,Harry Wilson,Fulham,M,457,1.0,0,8.0,2.0,113,95.0,10.0,1.0,3.0,10.0,1,0,23.0,35.0,0.197,0.0,0.25,84.071,65.714,2.166,0.345
19235,Djed Spence,Tottenham,D,490,0.0,0,2.0,1.0,240,200.0,4.0,1.0,6.0,3.0,2,0,17.0,45.0,0.0,0.0,0.5,83.333,37.778,0.918,0.643
19245,Marcus Tavernier,Bournemouth,M,590,1.0,1,6.0,3.0,213,179.0,12.0,4.0,7.0,4.0,0,0,28.0,77.0,0.153,0.153,0.5,84.038,36.364,2.441,0.267
19281,Antoine Semenyo,Bournemouth,M,720,6.0,3,17.0,10.0,208,155.0,13.0,1.0,19.0,4.0,2,0,56.0,133.0,0.75,0.375,0.588,74.519,42.105,1.75,0.844
19287,Sam Byram,Leeds,D,8,0.0,0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,2.812
19298,Matty Cash,Aston Villa,D,698,1.0,0,5.0,2.0,343,301.0,15.0,5.0,7.0,8.0,2,0,30.0,59.0,0.129,0.0,0.4,87.755,50.847,2.579,0.484
19305,Ryan Yates,Nottingham Forest,M,101,0.0,0,1.0,1.0,46,42.0,0.0,2.0,4.0,1.0,1,0,8.0,15.0,0.0,0.0,1.0,91.304,53.333,1.782,1.782
19321,Joe Rodon,Leeds,D,720,1.0,0,6.0,3.0,441,399.0,6.0,9.0,5.0,6.0,0,0,43.0,66.0,0.125,0.0,0.5,90.476,65.152,1.875,0.156
19329,Daniel James,Leeds,F,204,0.0,0,1.0,0.0,37,21.0,1.0,0.0,0.0,3.0,0,0,6.0,9.0,0.0,0.0,0.0,56.757,66.667,0.441,0.0
19329,Daniel James,Leeds,M,36,0.0,0,0.0,0.0,8,5.0,1.0,0.0,0.0,1.0,0,0,3.0,7.0,0.0,0.0,,62.5,42.857,2.5,0.0
19346,Rico Henry,Brentford,D,175,0.0,0,1.0,0.0,50,30.0,4.0,2.0,2.0,2.0,1,0,13.0,20.0,0.0,0.0,0.0,60.0,65.0,3.086,0.771
19354,Ezri Konsa,Aston Villa,D,606,0.0,0,1.0,1.0,443,424.0,3.0,3.0,3.0,7.0,0,1,18.0,30.0,0.0,0.0,1.0,95.711,60.0,0.891,0.408
19366,Ollie Watkins,Aston Villa,F,629,1.0,0,8.0,3.0,102,75.0,4.0,2.0,4.0,9.0,0,0,27.0,66.0,0.143,0.0,0.375,73.529,40.909,0.859,0.143
19428,Jarrod Bowen,West Ham,F,180,0.0,0,2.0,2.0,55,46.0,2.0,0.0,0.0,4.0,0,0,11.0,19.0,0.0,0.0,1.0,83.636,57.895,1.0,0.0
19428,Jarrod Bowen,West Ham,M,450,3.0,0,7.0,5.0,85,69.0,4.0,6.0,3.0,8.0,0,0,18.0,51.0,0.6,0.0,0.714,81.176,35.294,2.0,0.15
19461,Lukas Nmecha,Leeds,F,172,1.0,0,3.0,2.0,39,26.0,0.0,1.0,4.0,4.0,0,0,11.0,26.0,0.523,0.0,0.667,66.667,42.308,0.523,0.523
19465,David Raya,Arsenal,G,720,0.0,0,0.0,0.0,246,170.0,0.0,0.0,0.0,1.0,1,0,2.0,2.0,0.0,0.0,,69.106,100.0,0.0,0.125
19495,Nathan Collins,Brentford,D,630,0.0,0,2.0,2.0,266,228.0,4.0,9.0,9.0,9.0,3,0,22.0,48.0,0.0,0.0,1.0,85.714,45.833,1.857,0.75
19545,Reece James,Chelsea,D,515,1.0,2,4.0,4.0,341,300.0,11.0,12.0,9.0,7.0,2,0,33.0,59.0,0.175,0.35,1.0,87.977,55.932,4.019,0.743
19549,Antonee Robinson,Fulham,D,62,0.0,0,0.0,0.0,47,42.0,0.0,1.0,0.0,0.0,0,0,1.0,4.0,0.0,0.0,,89.362,25.0,1.452,0.0
19586,Eberechi Eze,Arsenal,F,79,0.0,1,0.0,0.0,24,20.0,0.0,0.0,0.0,2.0,0,0,6.0,10.0,0.0,1.139,,83.333,60.0,0.0,0.0
19586,Eberechi Eze,Arsenal,M,296,0.0,1,6.0,4.0,126,109.0,3.0,1.0,2.0,2.0,0,0,12.0,24.0,0.0,0.304,0.667,86.508,50.0,1.216,0.152
19586,Eberechi Eze,Crystal Palace,F,84,0.0,0,3.0,2.0,21,16.0,1.0,0.0,2.0,1.0,0,0,4.0,9.0,0.0,0.0,0.667,76.19,44.444,1.071,0.536
19599,Emiliano Martínez,Aston Villa,G,540,0.0,0,0.0,0.0,206,159.0,0.0,0.0,0.0,4.0,1,0,5.0,5.0,0.0,0.0,,77.184,100.0,0.0,0.167
19720,Trevoh Chalobah,Chelsea,D,572,2.0,0,6.0,2.0,481,437.0,11.0,7.0,5.0,7.0,1,1,40.0,54.0,0.315,0.0,0.333,90.852,74.074,2.832,0.669
19760,James Justin,Leeds,D,31,0.0,0,0.0,0.0,5,2.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,,40.0,0.0,0.0,0.0
19789,Ethan Pinnock,Brentford,D,157,0.0,0,0.0,0.0,69,51.0,2.0,2.0,0.0,2.0,1,0,7.0,15.0,0.0,0.0,,73.913,46.667,2.293,0.573
19827,Josh Cullen,Burnley,M,682,1.0,1,2.0,2.0,363,303.0,14.0,12.0,4.0,10.0,0,0,30.0,53.0,0.132,0.132,1.0,83.471,56.604,3.431,0.132
19959,Ben White,Arsenal,D,71,0.0,0,1.0,0.0,21,17.0,2.0,1.0,2.0,0.0,0,0,5.0,9.0,0.0,0.0,0.0,80.952,55.556,3.803,0.634
20093,James Hill,Bournemouth,D,281,0.0,0,2.0,1.0,113,82.0,4.0,5.0,4.0,2.0,1,0,18.0,28.0,0.0,0.0,0.5,72.566,64.286,2.883,0.641
20303,Josh Laurent,Burnley,D,352,0.0,0,1.0,0.0,103,84.0,0.0,11.0,3.0,1.0,0,0,2.0,15.0,0.0,0.0,0.0,81.553,13.333,2.812,0.192
20303,Josh Laurent,Burnley,M,112,0.0,0,3.0,2.0,29,16.0,2.0,1.0,2.0,1.0,1,0,7.0,16.0,0.0,0.0,0.667,55.172,43.75,2.411,1.205
20589,Bryan Mbeumo,Manchester United,F,686,2.0,1,16.0,9.0,213,166.0,2.0,1.0,5.0,11.0,0,0,17.0,66.0,0.262,0.131,0.562,77.934,25.758,0.394,0.164
20638,Enzo Le Fée,Sunderland,F,171,1.0,0,1.0,1.0,48,37.0,9.0,0.0,4.0,1.0,0,0,12.0,22.0,0.526,0.0,1.0,77.083,54.545,4.737,0.526
20638,Enzo Le Fée,Sunderland,M,298,0.0,0,0.0,0.0,128,105.0,8.0,3.0,1.0,5.0,0,0,15.0,37.0,0.0,0.0,,82.031,40.541,3.322,0.076
20665,Jean-Ricner Bellegarde,Wolves,F,118,0.0,0,1.0,0.0,36,32.0,2.0,1.0,1.0,2.0,0,0,6.0,18.0,0.0,0.0,0.0,88.889,33.333,2.288,0.191
20665,Jean-Ricner Bellegarde,Wolves,M,135,0.0,0,2.0,1.0,55,42.0,4.0,1.0,1.0,6.0,0,0,12.0,15.0,0.0,0.0,0.5,76.364,80.0,3.333,0.167
20995,Maxence Lacroix,Crystal Palace,D,720,0.0,1,2.0,1.0,365,316.0,16.0,11.0,7.0,6.0,1,0,49.0,75.0,0.0,0.125,0.5,86.575,65.333,3.375,0.344
21104,Randal Kolo Muani,Tottenham,F,11,0.0,0,1.0,0.0,2,1.0,0.0,0.0,1.0,0.0,0,0,0.0,2.0,0.0,0.0,0.0,50.0,0.0,0.0,2.045
21138,Rayan Aït-Nouri,Manchester City,D,203,0.0,0,1.0,0.0,100,86.0,9.0,5.0,4.0,1.0,1,0,14.0,31.0,0.0,0.0,0.0,86.0,45.161,6.207,0.887
21694,Nayef Aguerd,West Ham,D,180,0.0,0,2.0,0.0,115,104.0,1.0,1.0,0.0,1.0,0,0,7.0,10.0,0.0,0.0,0.0,90.435,70.0,1.0,0.0
22090,William Saliba,Arsenal,D,500,0.0,0,1.0,0.0,472,443.0,8.0,3.0,5.0,3.0,0,0,30.0,45.0,0.0,0.0,0.0,93.856,66.667,1.98,0.225
22094,Wesley Fofana,Chelsea,D,131,0.0,0,0.0,0.0,97,89.0,3.0,3.0,1.0,3.0,0,0,9.0,15.0,0.0,0.0,,91.753,60.0,4.122,0.172
22136,Bafodé Diakité,Bournemouth,D,630,0.0,0,0.0,0.0,361,319.0,8.0,7.0,3.0,2.0,1,0,32.0,56.0,0.0,0.0,,88.366,57.143,2.143,0.25
22149,Ibrahim Sangaré,Nottingham Forest,M,444,0.0,0,4.0,1.0,271,245.0,11.0,6.0,8.0,2.0,1,0,19.0,38.0,0.0,0.0,0.25,90.406,50.0,3.446,0.608
22224,Gabriel Magalhães,Arsenal,D,720,1.0,1,4.0,1.0,485,437.0,10.0,8.0,3.0,9.0,0,0,45.0,69.0,0.125,0.125,0.25,90.103,65.217,2.25,0.094
22225,Reinildo Mandava,Sunderland,D,393,0.0,0,0.0,0.0,197,168.0,11.0,6.0,4.0,9.0,1,1,31.0,48.0,0.0,0.0,,85.279,64.583,3.893,0.916
24760,Giorgi Mamardashvili,Liverpool,G,180,0.0,0,0.0,0.0,74,61.0,0.0,0.0,0.0,1.0,0,0,2.0,2.0,0.0,0.0,,82.432,100.0,0.0,0.0
24888,Hee-Chan Hwang,Wolves,F,235,1.0,0,4.0,2.0,49,27.0,3.0,1.0,5.0,4.0,0,0,9.0,22.0,0.383,0.0,0.5,55.102,40.909,1.532,0.479
24888,Hee-Chan Hwang,Wolves,M,45,0.0,0,1.0,0.0,11,9.0,1.0,0.0,0.0,0.0,0,0,4.0,5.0,0.0,0.0,0.0,81.818,80.0,2.0,0.0
25073,Vitaly Janelt,Brentford,M,41,0.0,0,1.0,0.0,25,19.0,1.0,0.0,1.0,0.0,0,0,2.0,3.0,0.0,0.0,0.0,76.0,66.667,2.195,0.549
25287,Kevin Danso,Tottenham,D,113,0.0,0,0.0,0.0,84,80.0,1.0,2.0,0.0,1.0,1,0,4.0,8.0,0.0,0.0,,95.238,50.0,2.389,0.796
25391,Niclas Füllkrug,West Ham,F,380,0.0,0,7.0,3.0,86,52.0,2.0,2.0,10.0,1.0,0,0,19.0,64.0,0.0,0.0,0.429,60.465,29.688,0.947,0.592
25927,Jean-Philippe Mateta,Crystal Palace,F,693,5.0,0,25.0,16.0,101,64.0,3.0,4.0,7.0,7.0,2,0,35.0,88.0,0.649,0.0,0.64,63.366,39.773,0.909,0.487
30410,Federico Chiesa,Liverpool,F,82,2.0,1,5.0,2.0,23,17.0,3.0,1.0,2.0,3.0,1,0,6.0,16.0,2.195,1.098,0.4,73.913,37.5,4.39,1.646
30776,Cristian Romero,Tottenham,D,630,0.0,1,2.0,1.0,426,381.0,15.0,11.0,8.0,6.0,3,0,37.0,58.0,0.0,0.143,0.5,89.437,63.793,3.714,0.714
31057,Hamed Junior Traorè,Bournemouth,M,17,0.0,1,0.0,0.0,2,2.0,1.0,0.0,0.0,0.0,0,0,1.0,4.0,0.0,5.294,,100.0,25.0,5.294,0.0
31146,Sandro Tonali,Newcastle,M,676,0.0,1,7.0,3.0,404,343.0,12.0,9.0,3.0,9.0,0,0,27.0,48.0,0.0,0.133,0.429,84.901,56.25,2.796,0.1
31354,Guglielmo Vicario,Tottenham,G,720,0.0,0,0.0,0.0,298,239.0,0.0,0.0,0.0,2.0,0,0,2.0,3.0,0.0,0.0,,80.201,66.667,0.0,0.0
32966,Ao Tanaka,Leeds,M,201,0.0,0,2.0,0.0,117,102.0,1.0,3.0,2.0,2.0,0,0,5.0,21.0,0.0,0.0,0.0,87.179,23.81,1.791,0.224
36878,Marco Bizot,Aston Villa,G,180,0.0,0,0.0,0.0,59,38.0,0.0,0.0,1.0,0.0,1,0,0.0,1.0,0.0,0.0,,64.407,0.0,0.0,0.625
36902,Tijjani Reijnders,Manchester City,M,668,1.0,2,12.0,5.0,374,337.0,6.0,2.0,5.0,7.0,1,0,27.0,52.0,0.135,0.269,0.417,90.107,51.923,1.078,0.303
36922,Sepp van den Berg,Brentford,D,630,0.0,0,3.0,3.0,266,241.0,3.0,3.0,3.0,1.0,0,0,26.0,44.0,0.0,0.0,1.0,90.602,59.091,0.857,0.107
36927,Zian Flemming,Burnley,F,77,0.0,0,0.0,0.0,14,7.0,1.0,0.0,2.0,0.0,0,0,4.0,14.0,0.0,0.0,,50.0,28.571,1.169,0.584
36927,Zian Flemming,Burnley,M,50,0.0,0,0.0,0.0,7,2.0,0.0,0.0,1.0,0.0,0,0,1.0,6.0,0.0,0.0,,28.571,16.667,0.0,0.45
37127,Martin Ødegaard,Arsenal,M,204,0.0,1,3.0,1.0,133,109.0,3.0,1.0,2.0,3.0,0,0,10.0,15.0,0.0,0.441,0.333,81.955,66.667,1.765,0.221
37143,Lutsharel Geertruida,Sunderland,D,76,0.0,0,1.0,1.0,23,15.0,3.0,1.0,1.0,0.0,0,0,6.0,11.0,0.0,0.0,1.0,65.217,54.545,4.737,0.296
37724,Crysencio Summerville,West Ham,F,8,0.0,1,0.0,0.0,5,5.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,0.0,11.25,,100.0,100.0,0.0,0.0
37724,Crysencio Summerville,West Ham,M,306,0.0,0,2.0,1.0,93,81.0,4.0,1.0,4.0,9.0,1,0,20.0,42.0,0.0,0.0,0.5,87.097,47.619,1.471,0.588
37882,Marcus Edwards,Burnley,F,9,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,,0.0,0.0
38695,Jan Paul van Hecke,Brighton,D,720,1.0,0,2.0,2.0,508,441.0,11.0,6.0,5.0,12.0,2,0,46.0,75.0,0.125,0.0,1.0,86.811,61.333,2.125,0.406
38734,Sven Botman,Newcastle,D,428,0.0,0,2.0,1.0,262,225.0,3.0,5.0,5.0,0.0,0,0,18.0,32.0,0.0,0.0,0.5,85.878,56.25,1.682,0.263
38746,Jurriën Timber,Arsenal,D,614,2.0,1,8.0,5.0,290,256.0,27.0,6.0,10.0,9.0,2,0,47.0,85.0,0.293,0.147,0.625,88.276,55.294,4.837,0.66
38750,Brian Brobbey,Sunderland,F,64,0.0,0,0.0,0.0,7,4.0,0.0,0.0,0.0,2.0,0,0,4.0,9.0,0.0,0.0,,57.143,44.444,0.0,0.0
41104,João Palhinha,Tottenham,M,604,2.0,1,8.0,3.0,290,240.0,34.0,6.0,5.0,8.0,2,0,57.0,91.0,0.298,0.149,0.375,82.759,62.637,5.96,0.484
41606,Toti Gomes,Wolves,D,391,0.0,0,1.0,1.0,286,245.0,7.0,3.0,3.0,4.0,1,1,21.0,37.0,0.0,0.0,1.0,85.664,56.757,2.302,0.863
41621,Matheus Nunes,Manchester City,D,355,1.0,0,3.0,1.0,334,302.0,4.0,1.0,3.0,2.0,1,0,18.0,27.0,0.254,0.0,0.333,90.419,66.667,1.268,0.444
41621,Matheus Nunes,Manchester City,M,70,0.0,0,0.0,0.0,27,22.0,2.0,1.0,0.0,2.0,0,0,5.0,9.0,0.0,0.0,,81.481,55.556,3.857,0.0
44871,Aaron Hickey,Brentford,D,199,0.0,0,1.0,0.0,73,59.0,4.0,1.0,2.0,2.0,1,0,9.0,18.0,0.0,0.0,0.0,80.822,50.0,2.261,0.678
46815,Pau Torres,Aston Villa,D,344,0.0,0,1.0,0.0,263,236.0,7.0,3.0,0.0,0.0,0,0,14.0,25.0,0.0,0.0,0.0,89.734,56.0,2.616,0.0
47311,Mikel Merino,Arsenal,M,272,1.0,0,3.0,2.0,107,87.0,7.0,3.0,6.0,5.0,0,0,18.0,37.0,0.331,0.0,0.667,81.308,48.649,3.309,0.496
47315,Martín Zubimendi,Arsenal,M,681,2.0,0,5.0,2.0,477,430.0,15.0,7.0,11.0,1.0,1,0,28.0,55.0,0.264,0.0,0.4,90.147,50.909,2.907,0.496
47380,Marc Cucurella,Chelsea,D,628,0.0,2,5.0,2.0,356,314.0,18.0,8.0,10.0,8.0,2,0,34.0,60.0,0.0,0.287,0.4,88.202,56.667,3.726,0.645
47438,Mathias Jensen,Brentford,M,185,1.0,0,2.0,1.0,55,44.0,6.0,1.0,0.0,1.0,0,0,9.0,15.0,0.486,0.0,0.5,80.0,60.0,3.405,0.0
47519,Pedro Porro,Tottenham,D,637,0.0,0,2.0,0.0,332,247.0,13.0,5.0,10.0,9.0,1,0,30.0,59.0,0.0,0.0,0.0,74.398,50.847,2.543,0.495
47521,Patrick Roberts,Sunderland,M,28,0.0,0,0.0,0.0,20,16.0,0.0,0.0,0.0,0.0,0,0,1.0,2.0,0.0,0.0,,80.0,50.0,0.0,0.0
47522,Douglas Luiz,Nottingham Forest,M,129,0.0,0,0.0,0.0,78,69.0,1.0,0.0,1.0,3.0,0,0,4.0,8.0,0.0,0.0,,88.462,50.0,0.698,0.174
47903,Hjalmar Ekdal,Burnley,D,533,0.0,0,3.0,1.0,160,136.0,8.0,4.0,1.0,0.0,0,0,25.0,35.0,0.0,0.0,0.333,85.0,71.429,2.026,0.042
47969,Gabriel Gudmundsson,Leeds,D,699,0.0,0,0.0,0.0,303,244.0,17.0,7.0,8.0,11.0,1,0,42.0,88.0,0.0,0.0,,80.528,47.727,3.09,0.386
48389,Noah Okafor,Leeds,F,309,2.0,0,3.0,2.0,66,52.0,7.0,3.0,5.0,5.0,2,0,23.0,57.0,0.583,0.0,0.667,78.788,40.351,2.913,0.947
48648,Dan Ndoye,Nottingham Forest,F,65,0.0,0,0.0,0.0,13,12.0,1.0,1.0,2.0,2.0,0,0,6.0,11.0,0.0,0.0,,92.308,54.545,2.769,0.692
48648,Dan Ndoye,Nottingham Forest,M,434,1.0,1,1.0,1.0,110,83.0,5.0,4.0,3.0,4.0,0,0,16.0,39.0,0.207,0.207,1.0,75.455,41.026,1.866,0.156
50132,Altay Bayındır,Manchester United,G,540,0.0,0,0.0,0.0,179,108.0,0.0,0.0,0.0,3.0,0,0,5.0,6.0,0.0,0.0,,60.335,83.333,0.0,0.0
50739,Brenden Aaronson,Leeds,F,386,0.0,0,6.0,4.0,97,83.0,10.0,5.0,2.0,11.0,1,0,26.0,56.0,0.0,0.0,0.667,85.567,46.429,3.497,0.35
50739,Brenden Aaronson,Leeds,M,79,0.0,0,0.0,0.0,21,16.0,4.0,0.0,2.0,2.0,0,0,9.0,14.0,0.0,0.0,,76.19,64.286,4.557,0.57
51494,Manuel Ugarte,Manchester United,M,282,0.0,0,2.0,0.0,133,114.0,13.0,3.0,9.0,3.0,0,0,21.0,38.0,0.0,0.0,0.0,85.714,55.263,5.106,0.718
55904,Daniel Ballard,Sunderland,D,310,1.0,0,8.0,3.0,115,93.0,6.0,2.0,3.0,6.0,0,0,35.0,52.0,0.29,0.0,0.375,80.87,67.308,2.323,0.218
64003,Pascal Struijk,Leeds,D,720,0.0,0,5.0,1.0,510,473.0,6.0,2.0,6.0,5.0,1,0,31.0,63.0,0.0,0.0,0.2,92.745,49.206,1.0,0.312
66407,Ladislav Krejčí,Wolves,D,270,0.0,0,3.0,3.0,194,172.0,3.0,1.0,1.0,1.0,0,0,16.0,26.0,0.0,0.0,1.0,88.66,61.538,1.333,0.083
66407,Ladislav Krejčí,Wolves,M,180,1.0,0,1.0,1.0,90,79.0,6.0,1.0,7.0,2.0,1,0,9.0,21.0,0.5,0.0,1.0,87.778,42.857,3.5,1.375
67943,Morato,Nottingham Forest,D,437,0.0,0,1.0,0.0,280,248.0,9.0,3.0,8.0,4.0,3,0,20.0,34.0,0.0,0.0,0.0,88.571,58.824,2.471,1.03
67971,Marc Guéhi,Crystal Palace,D,720,1.0,1,4.0,2.0,424,367.0,16.0,9.0,3.0,9.0,0,0,48.0,72.0,0.125,0.125,0.5,86.557,66.667,3.125,0.094
68466,Andy Irving,West Ham,M,24,0.0,0,0.0,0.0,16,15.0,3.0,0.0,0.0,0.0,0,0,3.0,4.0,0.0,0.0,,93.75,75.0,11.25,0.0
70100,Joshua Zirkzee,Manchester United,F,83,0.0,0,6.0,1.0,31,26.0,0.0,0.0,0.0,1.0,0,0,3.0,10.0,0.0,0.0,0.167,83.871,30.0,0.0,0.0
80296,Lucas Perri,Leeds,G,270,0.0,0,0.0,0.0,99,44.0,0.0,0.0,0.0,0.0,0,0,2.0,2.0,0.0,0.0,,44.444,100.0,0.0,0.0
81573,Omar Marmoush,Manchester City,F,97,0.0,1,1.0,0.0,33,28.0,2.0,1.0,1.0,4.0,0,0,10.0,19.0,0.0,0.928,0.0,84.848,52.632,2.784,0.232
81573,Omar Marmoush,Manchester City,M,54,0.0,0,3.0,2.0,14,11.0,1.0,0.0,0.0,1.0,0,0,4.0,6.0,0.0,0.0,0.667,78.571,66.667,1.667,0.0
84087,Wilson Isidor,Sunderland,F,457,3.0,0,12.0,5.0,37,25.0,5.0,0.0,3.0,2.0,0,0,16.0,47.0,0.591,0.0,0.417,67.568,34.043,0.985,0.148
90590,Georginio Rutter,Brighton,F,303,0.0,1,4.0,3.0,48,30.0,3.0,1.0,6.0,6.0,0,0,14.0,45.0,0.0,0.297,0.75,62.5,31.111,1.188,0.446
90590,Georginio Rutter,Brighton,M,138,0.0,1,2.0,2.0,41,29.0,3.0,1.0,1.0,3.0,1,0,10.0,20.0,0.0,0.652,1.0,70.732,50.0,2.609,0.815
92993,Mats Wieffer,Brighton,D,335,0.0,0,2.0,1.0,136,110.0,15.0,3.0,4.0,1.0,2,0,27.0,53.0,0.0,0.0,0.5,80.882,50.943,4.836,0.806
92993,Mats Wieffer,Brighton,M,46,0.0,1,0.0,0.0,24,21.0,3.0,0.0,2.0,0.0,1,0,4.0,9.0,0.0,1.957,,87.5,44.444,5.87,2.935
98936,Lyle Foster,Burnley,F,571,1.0,1,3.0,1.0,104,69.0,5.0,0.0,13.0,8.0,2,0,33.0,83.0,0.158,0.158,0.333,66.346,39.759,0.788,0.827
106725,Keane Lewis-Potter,Brentford,D,317,0.0,0,0.0,0.0,66,52.0,4.0,1.0,2.0,4.0,0,0,11.0,20.0,0.0,0.0,,78.788,55.0,1.42,0.142
106725,Keane Lewis-Potter,Brentford,F,15,0.0,0,0.0,0.0,2,2.0,1.0,1.0,1.0,2.0,0,0,4.0,6.0,0.0,0.0,,100.0,66.667,12.0,1.5
106725,Keane Lewis-Potter,Brentford,M,69,0.0,0,2.0,0.0,12,8.0,2.0,0.0,1.0,1.0,0,0,3.0,7.0,0.0,0.0,0.0,66.667,42.857,2.609,0.326
106835,Kaoru Mitoma,Brighton,M,510,1.0,1,5.0,3.0,126,101.0,3.0,2.0,11.0,3.0,1,0,17.0,63.0,0.176,0.176,0.6,80.159,26.984,0.882,0.662
110153,Tolu Arokodare,Wolves,F,183,0.0,0,5.0,1.0,25,13.0,1.0,1.0,2.0,2.0,0,0,16.0,39.0,0.0,0.0,0.2,52.0,41.026,0.984,0.246
115589,Benjamin Šeško,Manchester United,F,416,2.0,0,11.0,6.0,87,58.0,3.0,1.0,8.0,1.0,0,0,25.0,61.0,0.433,0.0,0.545,66.667,40.984,0.865,0.433
116117,Moisés Caicedo,Chelsea,M,675,3.0,0,4.0,4.0,458,419.0,28.0,18.0,8.0,12.0,1,0,47.0,76.0,0.4,0.0,1.0,91.485,61.842,6.133,0.4
118307,Đorđe Petrović,Bournemouth,G,720,0.0,0,0.0,0.0,211,138.0,0.0,0.0,0.0,0.0,1,0,4.0,4.0,0.0,0.0,,65.403,100.0,0.0,0.125
119121,Trai Hume,Sunderland,D,709,0.0,1,3.0,0.0,271,199.0,15.0,9.0,2.0,8.0,0,0,47.0,80.0,0.0,0.127,0.0,73.432,58.75,3.047,0.063
125743,Beto,Everton,F,502,1.0,0,9.0,3.0,70,42.0,5.0,0.0,9.0,7.0,1,0,43.0,99.0,0.179,0.0,0.333,60.0,43.434,0.896,0.583
126949,Chris Richards,Crystal Palace,D,720,0.0,0,1.0,0.0,288,242.0,20.0,10.0,4.0,1.0,0,0,47.0,75.0,0.0,0.0,0.0,84.028,62.667,3.75,0.125
127769,Gabriel Martinelli,Arsenal,F,192,1.0,0,4.0,3.0,28,20.0,3.0,0.0,1.0,3.0,0,0,8.0,13.0,0.469,0.0,0.75,71.429,61.538,1.406,0.117
